"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"15/12/2024";"0700";"23,1";"23,1";"22,9";"91,0";"91,0";"91,0";"21,5";"21,5";"21,3";"1000,7";"1000,8";"1000,4";"0,2";"110,0";"2,4";"";"0,0"
"15/12/2024";"0800";"22,7";"23,1";"22,3";"91,0";"91,0";"91,0";"21,2";"21,5";"20,8";"1001,2";"1001,2";"1000,7";"0,1";"294,0";"1,4";"";"0,0"
"15/12/2024";"0900";"22,6";"22,7";"22,3";"92,0";"92,0";"91,0";"21,1";"21,2";"20,9";"1001,9";"1001,9";"1001,2";"0,0";"306,0";"1,8";"64,20";"0,0"
"15/12/2024";"1000";"24,2";"24,2";"22,6";"85,0";"92,0";"84,0";"21,4";"22,1";"21,2";"1002,3";"1002,3";"1001,9";"0,2";"141,0";"1,4";"656,70";"0,0"
"15/12/2024";"1100";"25,6";"25,8";"23,6";"62,0";"85,0";"62,0";"17,7";"21,5";"17,6";"1002,6";"1002,7";"1002,3";"0,8";"345,0";"4,1";"1519,20";"0,0"
"15/12/2024";"1200";"28,2";"28,2";"25,6";"49,0";"63,0";"47,0";"16,4";"18,2";"15,8";"1002,6";"1002,7";"1002,5";"2,5";"312,0";"6,8";"2367,40";"0,0"
"15/12/2024";"1300";"30,0";"30,0";"28,2";"35,0";"49,0";"35,0";"13,0";"16,3";"13,0";"1002,8";"1002,9";"1002,6";"4,3";"282,0";"9,4";"3083,90";"0,0"
"15/12/2024";"1400";"31,5";"31,5";"29,9";"33,0";"37,0";"32,0";"13,1";"14,1";"12,2";"1002,5";"1002,9";"1002,5";"2,6";"250,0";"11,8";"3396,40";"0,2"
"15/12/2024";"1500";"32,0";"32,4";"30,7";"30,0";"37,0";"28,0";"12,1";"14,5";"11,0";"1002,2";"1002,6";"1002,2";"4,6";"288,0";"9,5";"3334,00";"0,0"
"15/12/2024";"1600";"32,8";"32,8";"31,9";"27,0";"32,0";"26,0";"11,3";"13,1";"10,9";"1001,5";"1002,2";"1001,5";"4,5";"282,0";"9,5";"3663,50";"0,0"
"15/12/2024";"1700";"26,5";"32,9";"26,5";"70,0";"72,0";"26,0";"20,7";"22,0";"11,1";"1001,9";"1002,0";"1001,5";"3,5";"165,0";"9,8";"3192,40";"0,0"
"15/12/2024";"1800";"26,8";"27,4";"26,3";"71,0";"73,0";"68,0";"21,1";"22,0";"20,5";"1001,8";"1002,2";"1001,8";"2,7";"173,0";"8,6";"3077,60";"0,0"
"15/12/2024";"1900";"26,3";"27,5";"26,2";"76,0";"76,0";"70,0";"21,7";"22,1";"20,9";"1001,1";"1001,8";"1001,1";"3,3";"143,0";"7,3";"2329,30";"0,0"
"15/12/2024";"2000";"25,8";"26,4";"25,8";"77,0";"77,0";"74,0";"21,5";"21,7";"21,1";"1001,8";"1001,8";"1001,1";"5,1";"139,0";"8,4";"1636,30";"0,0"
"15/12/2024";"2100";"24,8";"25,8";"24,5";"78,0";"81,0";"77,0";"20,7";"21,8";"20,6";"1002,8";"1002,8";"1001,8";"3,0";"149,0";"11,1";"899,10";"0,0"
"15/12/2024";"2200";"23,9";"24,8";"23,8";"80,0";"80,0";"76,0";"20,2";"20,7";"20,1";"1003,5";"1003,5";"1002,7";"2,0";"154,0";"6,4";"248,70";"0,0"
"15/12/2024";"2300";"23,4";"23,9";"23,4";"80,0";"81,0";"79,0";"19,7";"20,3";"19,7";"1004,2";"1004,2";"1003,5";"1,7";"134,0";"5,0";"1,40";"0,0"
"16/12/2024";"0000";"22,8";"23,4";"22,8";"84,0";"84,0";"79,0";"19,9";"19,9";"19,6";"1004,5";"1004,6";"1004,2";"0,3";"126,0";"3,1";"";"0,0"
"16/12/2024";"0100";"22,1";"22,8";"22,1";"86,0";"86,0";"83,0";"19,7";"19,8";"19,6";"1005,1";"1005,1";"1004,5";"0,2";"289,0";"1,7";"";"0,0"
"16/12/2024";"0200";"21,8";"22,3";"21,8";"88,0";"88,0";"86,0";"19,7";"20,0";"19,7";"1004,8";"1005,1";"1004,8";"0,4";"318,0";"1,8";"";"0,0"
"16/12/2024";"0300";"22,1";"22,5";"21,6";"87,0";"89,0";"87,0";"19,8";"20,3";"19,6";"1004,5";"1004,9";"1004,5";"1,2";"312,0";"3,8";"";"0,0"
"16/12/2024";"0400";"22,0";"22,7";"21,8";"67,0";"89,0";"67,0";"15,5";"20,3";"15,5";"1003,6";"1004,5";"1003,6";"2,6";"325,0";"7,6";"";"0,0"
"16/12/2024";"0500";"22,7";"22,8";"22,0";"55,0";"67,0";"55,0";"13,3";"15,3";"13,3";"1003,3";"1003,6";"1003,3";"2,9";"306,0";"6,9";"";"0,0"
"16/12/2024";"0600";"22,3";"22,8";"22,2";"53,0";"55,0";"52,0";"12,3";"13,1";"12,2";"1003,3";"1003,6";"1003,2";"3,1";"303,0";"7,4";"";"0,0"
"16/12/2024";"0700";"22,3";"22,5";"22,3";"54,0";"55,0";"52,0";"12,6";"12,8";"12,2";"1003,8";"1003,8";"1003,2";"3,1";"293,0";"7,5";"";"0,0"
"16/12/2024";"0800";"21,3";"22,3";"21,2";"60,0";"61,0";"54,0";"13,3";"13,4";"12,6";"1004,4";"1004,4";"1003,7";"1,8";"300,0";"5,9";"";"0,0"
"16/12/2024";"0900";"22,2";"22,2";"21,3";"57,0";"60,0";"57,0";"13,3";"13,5";"13,1";"1005,0";"1005,0";"1004,3";"3,6";"284,0";"6,8";"57,70";"0,0"
"16/12/2024";"1000";"23,6";"23,7";"22,2";"54,0";"58,0";"54,0";"13,8";"14,4";"13,4";"1005,6";"1005,6";"1005,0";"2,5";"296,0";"6,8";"700,70";"0,0"
"16/12/2024";"1100";"25,3";"25,3";"23,6";"50,0";"56,0";"50,0";"14,2";"14,8";"13,9";"1006,4";"1006,4";"1005,6";"2,8";"283,0";"6,0";"1534,90";"0,0"
"16/12/2024";"1200";"27,1";"27,1";"25,3";"45,0";"51,0";"44,0";"14,1";"14,8";"13,7";"1006,6";"1006,6";"1006,4";"2,7";"280,0";"5,6";"2348,60";"0,0"
"16/12/2024";"1300";"28,4";"28,5";"27,1";"40,0";"46,0";"39,0";"13,3";"14,7";"13,3";"1006,8";"1006,9";"1006,6";"2,5";"295,0";"6,9";"3032,20";"0,0"
"16/12/2024";"1400";"29,1";"29,3";"28,3";"43,0";"48,0";"37,0";"15,2";"16,7";"12,9";"1007,0";"1007,1";"1006,8";"2,4";"132,0";"5,3";"3537,70";"0,0"
"16/12/2024";"1500";"30,1";"30,1";"28,3";"45,0";"52,0";"40,0";"16,9";"17,6";"14,6";"1007,2";"1007,2";"1007,0";"2,2";"141,0";"5,0";"3403,50";"0,0"
"16/12/2024";"1600";"27,8";"30,5";"27,8";"53,0";"54,0";"43,0";"17,2";"18,7";"16,0";"1007,7";"1007,7";"1007,2";"4,4";"137,0";"8,0";"2660,90";"0,0"
"16/12/2024";"1700";"26,8";"28,5";"26,8";"57,0";"57,0";"49,0";"17,7";"18,2";"16,5";"1007,8";"1007,8";"1007,5";"3,9";"119,0";"9,4";"2786,30";"0,0"
"16/12/2024";"1800";"24,4";"26,9";"24,4";"81,0";"81,0";"57,0";"21,0";"21,0";"17,7";"1008,6";"1008,8";"1007,8";"1,2";"172,0";"8,0";"515,30";"1,4"
"16/12/2024";"1900";"23,8";"24,4";"23,6";"79,0";"82,0";"79,0";"20,0";"21,0";"20,0";"1008,9";"1009,0";"1008,6";"1,1";"187,0";"4,7";"213,20";"0,0"
"16/12/2024";"2000";"22,7";"24,3";"22,7";"83,0";"83,0";"76,0";"19,6";"20,3";"19,6";"1009,5";"1009,6";"1008,6";"3,3";"178,0";"9,1";"475,40";"0,4"
"16/12/2024";"2100";"22,0";"22,7";"22,0";"87,0";"87,0";"83,0";"19,7";"20,0";"19,5";"1010,8";"1010,8";"1009,5";"2,1";"207,0";"8,6";"47,00";"3,4"
"16/12/2024";"2200";"21,6";"22,0";"21,3";"88,0";"89,0";"87,0";"19,6";"19,7";"19,4";"1011,4";"1011,4";"1010,8";"1,2";"141,0";"5,0";"51,40";"2,6"
"16/12/2024";"2300";"21,4";"21,6";"21,3";"87,0";"89,0";"87,0";"19,1";"19,6";"19,1";"1011,7";"1011,8";"1011,4";"1,3";"167,0";"3,5";"3,10";"0,0"
"17/12/2024";"0000";"21,0";"21,4";"20,9";"88,0";"88,0";"86,0";"19,0";"19,1";"18,8";"1012,0";"1012,1";"1011,7";"0,9";"240,0";"3,8";"";"0,0"
"17/12/2024";"0100";"20,7";"21,0";"20,5";"90,0";"90,0";"88,0";"18,9";"19,1";"18,7";"1012,1";"1012,1";"1011,8";"1,0";"150,0";"3,7";"";"0,0"
"17/12/2024";"0200";"20,5";"21,2";"20,5";"87,0";"90,0";"83,0";"18,2";"18,9";"17,9";"1012,6";"1012,6";"1012,1";"0,3";"304,0";"3,7";"";"0,0"
"17/12/2024";"0300";"19,8";"20,5";"19,8";"90,0";"90,0";"87,0";"18,0";"18,4";"18,0";"1012,6";"1012,6";"1012,4";"0,4";"336,0";"1,2";"";"0,0"
"17/12/2024";"0400";"19,4";"19,8";"19,4";"91,0";"91,0";"90,0";"17,8";"18,1";"17,8";"1012,6";"1012,8";"1012,6";"0,8";"329,0";"2,0";"";"0,0"
"17/12/2024";"0500";"19,1";"19,6";"19,1";"91,0";"91,0";"90,0";"17,6";"18,0";"17,6";"1012,5";"1012,7";"1012,5";"0,5";"331,0";"1,7";"";"0,0"
"17/12/2024";"0600";"18,8";"19,1";"18,7";"91,0";"91,0";"91,0";"17,3";"17,6";"17,2";"1012,8";"1012,9";"1012,5";"0,9";"335,0";"2,5";"";"0,0"
"17/12/2024";"0700";"18,2";"18,9";"18,2";"91,0";"91,0";"90,0";"16,6";"17,4";"16,6";"1013,4";"1013,4";"1012,8";"0,4";"320,0";"2,3";"";"0,0"
"17/12/2024";"0800";"17,7";"18,2";"17,7";"91,0";"91,0";"91,0";"16,3";"16,7";"16,3";"1014,0";"1014,0";"1013,4";"0,2";"320,0";"1,7";"";"0,0"
"17/12/2024";"0900";"18,0";"18,0";"17,5";"92,0";"92,0";"91,0";"16,6";"16,6";"16,1";"1014,6";"1014,6";"1014,0";"0,0";"255,0";"1,5";"64,00";"0,0"
"17/12/2024";"1000";"20,5";"20,7";"18,0";"76,0";"92,0";"76,0";"16,2";"18,1";"16,1";"1015,4";"1015,4";"1014,6";"0,2";"301,0";"1,5";"673,30";"0,0"
"17/12/2024";"1100";"23,0";"23,0";"20,5";"65,0";"77,0";"64,0";"16,2";"16,6";"15,6";"1016,0";"1016,0";"1015,4";"1,4";"271,0";"3,2";"1511,50";"0,0"
"17/12/2024";"1200";"23,9";"24,1";"23,0";"64,0";"66,0";"60,0";"16,6";"17,2";"15,3";"1016,3";"1016,4";"1016,0";"2,3";"128,0";"4,4";"2317,80";"0,0"
"17/12/2024";"1300";"25,1";"25,4";"23,9";"58,0";"65,0";"55,0";"16,2";"16,8";"14,8";"1016,7";"1016,7";"1016,3";"2,7";"130,0";"4,6";"3013,50";"0,0"
"17/12/2024";"1400";"25,8";"26,2";"25,1";"58,0";"61,0";"55,0";"17,0";"17,6";"15,8";"1016,6";"1016,7";"1016,5";"3,9";"146,0";"8,8";"3519,90";"0,0"
"17/12/2024";"1500";"26,3";"26,3";"25,8";"59,0";"61,0";"57,0";"17,7";"17,9";"16,8";"1016,3";"1016,7";"1016,3";"3,9";"146,0";"8,8";"3830,50";"0,0"
"17/12/2024";"1600";"26,6";"26,8";"26,0";"60,0";"62,0";"57,0";"18,1";"18,4";"17,3";"1016,0";"1016,3";"1016,0";"3,7";"143,0";"8,3";"3866,50";"0,0"
"17/12/2024";"1700";"26,8";"27,2";"26,5";"59,0";"63,0";"57,0";"18,1";"19,0";"17,4";"1015,7";"1016,0";"1015,6";"3,9";"135,0";"7,6";"3694,60";"0,0"
"17/12/2024";"1800";"25,5";"27,0";"25,5";"67,0";"67,0";"59,0";"19,0";"19,4";"17,9";"1015,3";"1015,7";"1015,3";"4,0";"156,0";"9,1";"3297,80";"0,0"
"17/12/2024";"1900";"25,2";"25,6";"24,8";"69,0";"72,0";"66,0";"19,0";"19,8";"18,6";"1015,0";"1015,3";"1014,9";"3,4";"154,0";"9,1";"2570,90";"0,0"
"17/12/2024";"2000";"24,5";"25,4";"24,5";"64,0";"71,0";"62,0";"17,3";"19,1";"17,1";"1015,1";"1015,1";"1014,9";"4,5";"125,0";"8,7";"1519,50";"0,0"
"17/12/2024";"2100";"23,6";"24,5";"23,6";"70,0";"74,0";"64,0";"17,8";"19,0";"17,1";"1015,7";"1015,7";"1015,1";"5,4";"137,0";"9,6";"329,60";"0,0"
"17/12/2024";"2200";"22,7";"23,6";"22,7";"81,0";"82,0";"70,0";"19,4";"19,8";"17,6";"1016,5";"1016,5";"1015,7";"4,0";"156,0";"9,6";"72,40";"0,0"
"17/12/2024";"2300";"22,6";"22,8";"22,5";"79,0";"82,0";"78,0";"18,8";"19,6";"18,6";"1017,1";"1017,1";"1016,5";"3,7";"152,0";"8,6";"";"0,0"
"18/12/2024";"0000";"22,4";"22,6";"22,4";"81,0";"81,0";"78,0";"18,9";"18,9";"18,5";"1017,3";"1017,3";"1017,0";"3,1";"154,0";"8,2";"";"0,0"
"18/12/2024";"0100";"22,3";"22,4";"22,2";"79,0";"81,0";"79,0";"18,5";"19,0";"18,3";"1017,5";"1017,5";"1017,3";"2,5";"154,0";"7,7";"";"0,0"
"18/12/2024";"0200";"21,9";"22,3";"21,9";"80,0";"81,0";"78,0";"18,3";"18,7";"18,1";"1017,6";"1017,6";"1017,5";"2,2";"153,0";"6,8";"";"0,0"
"18/12/2024";"0300";"21,4";"21,9";"21,3";"81,0";"82,0";"80,0";"17,9";"18,5";"17,8";"1017,4";"1017,7";"1017,3";"1,9";"155,0";"5,5";"";"0,0"
"18/12/2024";"0400";"21,5";"21,5";"21,4";"82,0";"82,0";"80,0";"18,3";"18,3";"17,8";"1017,0";"1017,4";"1017,0";"1,8";"149,0";"4,5";"";"0,0"
"18/12/2024";"0500";"21,0";"21,5";"21,0";"82,0";"83,0";"81,0";"17,8";"18,5";"17,6";"1016,5";"1017,0";"1016,5";"1,1";"163,0";"4,2";"";"0,0"
"18/12/2024";"0600";"20,4";"21,2";"20,4";"86,0";"86,0";"81,0";"17,9";"18,1";"17,7";"1016,4";"1016,5";"1016,4";"0,1";"179,0";"3,3";"";"0,0"
"18/12/2024";"0700";"19,7";"20,4";"19,7";"89,0";"89,0";"86,0";"17,8";"17,9";"17,6";"1016,6";"1016,6";"1016,3";"1,1";"266,0";"2,2";"";"0,0"
"18/12/2024";"0800";"19,4";"19,9";"19,4";"89,0";"89,0";"88,0";"17,5";"17,9";"17,5";"1016,8";"1016,8";"1016,6";"1,1";"280,0";"2,9";"";"0,0"
"18/12/2024";"0900";"19,3";"19,4";"18,9";"90,0";"90,0";"89,0";"17,5";"17,5";"17,1";"1017,2";"1017,2";"1016,8";"0,2";"273,0";"2,0";"59,70";"0,0"
"18/12/2024";"1000";"21,6";"21,6";"19,3";"77,0";"90,0";"77,0";"17,3";"18,2";"17,2";"1017,6";"1017,6";"1017,2";"0,9";"253,0";"2,4";"643,00";"0,0"
"18/12/2024";"1100";"23,2";"23,4";"21,6";"73,0";"77,0";"69,0";"18,0";"18,0";"17,1";"1018,1";"1018,1";"1017,6";"2,0";"134,0";"3,2";"1491,70";"0,0"
"18/12/2024";"1200";"23,7";"23,9";"23,1";"70,0";"74,0";"69,0";"18,0";"18,8";"17,6";"1018,3";"1018,3";"1018,1";"2,0";"156,0";"4,0";"2410,70";"0,0"
"18/12/2024";"1300";"24,7";"24,8";"23,4";"66,0";"73,0";"64,0";"18,0";"18,7";"17,3";"1018,1";"1018,3";"1018,1";"1,8";"143,0";"3,7";"3027,40";"0,0"
"18/12/2024";"1400";"24,9";"25,0";"24,3";"67,0";"69,0";"65,0";"18,3";"18,6";"17,6";"1017,8";"1018,1";"1017,7";"1,3";"148,0";"3,8";"1879,50";"0,0"
"18/12/2024";"1500";"26,0";"26,0";"24,8";"60,0";"69,0";"56,0";"17,6";"19,2";"16,4";"1017,3";"1017,8";"1017,3";"2,3";"46,0";"5,1";"2649,10";"0,0"
"18/12/2024";"1600";"26,3";"26,6";"25,9";"55,0";"61,0";"54,0";"16,6";"18,2";"16,3";"1016,8";"1017,4";"1016,8";"3,1";"45,0";"6,7";"3793,10";"0,0"
"18/12/2024";"1700";"27,1";"27,1";"26,3";"55,0";"58,0";"52,0";"17,4";"17,7";"16,1";"1016,0";"1016,8";"1016,0";"2,9";"42,0";"6,8";"3671,40";"0,0"
"18/12/2024";"1800";"26,8";"27,4";"26,8";"55,0";"57,0";"53,0";"16,9";"17,7";"16,7";"1015,2";"1016,0";"1015,1";"3,5";"357,0";"7,4";"3297,70";"0,0"
"18/12/2024";"1900";"26,6";"27,2";"26,5";"59,0";"60,0";"54,0";"17,9";"18,1";"16,9";"1014,9";"1015,2";"1014,9";"3,1";"12,0";"8,2";"2728,40";"0,0"
"18/12/2024";"2000";"25,9";"26,9";"25,9";"62,0";"62,0";"57,0";"18,1";"18,2";"17,2";"1014,9";"1015,0";"1014,8";"2,3";"26,0";"9,5";"1373,50";"0,0"
"18/12/2024";"2100";"25,1";"26,0";"25,1";"66,0";"66,0";"61,0";"18,3";"18,4";"17,7";"1015,5";"1015,5";"1014,9";"2,6";"28,0";"6,9";"303,60";"0,0"
"18/12/2024";"2200";"24,5";"25,1";"24,5";"69,0";"69,0";"66,0";"18,4";"18,6";"18,0";"1015,7";"1015,8";"1015,5";"2,6";"50,0";"8,2";"100,30";"0,0"
"18/12/2024";"2300";"24,0";"24,5";"24,0";"69,0";"70,0";"69,0";"18,1";"18,4";"18,1";"1015,9";"1015,9";"1015,7";"2,8";"52,0";"7,1";"0,60";"0,0"
"19/12/2024";"0000";"23,8";"24,0";"23,8";"70,0";"70,0";"69,0";"18,1";"18,2";"18,0";"1016,2";"1016,2";"1015,9";"2,8";"47,0";"7,6";"";"0,0"
"19/12/2024";"0100";"23,8";"23,8";"23,6";"70,0";"70,0";"69,0";"17,9";"18,1";"17,6";"1016,6";"1016,6";"1016,1";"1,3";"12,0";"6,4";"";"0,0"
"19/12/2024";"0200";"23,6";"23,9";"23,6";"70,0";"70,0";"69,0";"17,8";"18,1";"17,6";"1016,6";"1016,8";"1016,5";"2,3";"19,0";"5,8";"";"0,0"
"19/12/2024";"0300";"23,5";"23,7";"23,4";"72,0";"73,0";"70,0";"18,0";"18,4";"17,8";"1015,9";"1016,6";"1015,9";"2,4";"14,0";"7,8";"";"0,0"
"19/12/2024";"0400";"23,2";"23,6";"23,2";"74,0";"75,0";"70,0";"18,3";"18,6";"17,7";"1015,5";"1015,9";"1015,5";"2,0";"336,0";"6,1";"";"0,0"
"19/12/2024";"0500";"23,0";"23,2";"22,9";"74,0";"76,0";"74,0";"18,2";"18,6";"18,2";"1014,7";"1015,5";"1014,7";"1,8";"344,0";"5,2";"";"0,2"
"19/12/2024";"0600";"22,5";"23,0";"22,5";"77,0";"77,0";"74,0";"18,2";"18,3";"18,2";"1014,1";"1014,7";"1014,1";"1,4";"310,0";"4,5";"";"0,0"
"19/12/2024";"0700";"22,1";"22,5";"22,1";"78,0";"78,0";"77,0";"18,1";"18,3";"18,1";"1013,8";"1014,1";"1013,5";"1,2";"315,0";"3,5";"";"0,0"
"19/12/2024";"0800";"21,6";"22,1";"21,6";"81,0";"81,0";"78,0";"18,2";"18,3";"18,1";"1014,6";"1014,6";"1013,8";"1,5";"302,0";"3,7";"";"0,0"
"19/12/2024";"0900";"21,8";"21,8";"21,3";"81,0";"82,0";"81,0";"18,3";"18,4";"18,1";"1014,6";"1014,7";"1014,6";"1,2";"335,0";"3,0";"58,30";"0,0"
"19/12/2024";"1000";"23,7";"23,8";"21,8";"69,0";"81,0";"69,0";"17,7";"18,6";"17,7";"1014,6";"1014,6";"1014,4";"2,1";"349,0";"4,5";"689,50";"0,0"
"19/12/2024";"1100";"25,3";"25,3";"23,7";"63,0";"70,0";"63,0";"17,6";"18,3";"17,5";"1015,0";"1015,2";"1014,6";"2,3";"322,0";"6,2";"1344,10";"0,0"
"19/12/2024";"1200";"25,5";"25,5";"25,1";"62,0";"63,0";"59,0";"17,6";"17,8";"16,9";"1014,6";"1015,0";"1014,6";"2,5";"314,0";"6,6";"1731,30";"0,0"
"19/12/2024";"1300";"26,5";"26,7";"25,3";"55,0";"62,0";"55,0";"16,8";"17,8";"16,4";"1014,9";"1015,0";"1014,6";"2,8";"336,0";"7,8";"1778,30";"0,0"
"19/12/2024";"1400";"28,0";"28,2";"26,4";"53,0";"57,0";"51,0";"17,5";"18,1";"16,4";"1014,2";"1015,0";"1014,2";"3,4";"337,0";"8,6";"3316,70";"0,0"
"19/12/2024";"1500";"27,5";"28,5";"27,5";"57,0";"59,0";"51,0";"18,1";"18,8";"17,2";"1013,0";"1014,3";"1013,0";"3,6";"37,0";"8,6";"3855,10";"0,0"
"19/12/2024";"1600";"27,3";"28,2";"27,2";"62,0";"63,0";"56,0";"19,5";"19,5";"18,1";"1012,4";"1013,0";"1012,4";"4,2";"28,0";"9,3";"3783,50";"0,0"
"19/12/2024";"1700";"26,9";"27,7";"26,9";"65,0";"65,0";"59,0";"19,8";"20,1";"18,8";"1012,0";"1012,4";"1011,9";"3,9";"21,0";"10,0";"3645,90";"0,0"
"19/12/2024";"1800";"26,5";"27,5";"26,5";"65,0";"67,0";"63,0";"19,3";"20,3";"19,2";"1011,1";"1012,0";"1011,1";"3,9";"11,0";"10,9";"2947,40";"0,0"
"19/12/2024";"1900";"26,0";"26,8";"26,0";"70,0";"70,0";"64,0";"20,1";"20,1";"19,3";"1010,2";"1011,1";"1010,1";"3,2";"29,0";"10,9";"1892,70";"0,0"
"19/12/2024";"2000";"25,1";"26,1";"25,1";"73,0";"73,0";"69,0";"19,9";"20,2";"19,8";"1009,6";"1010,3";"1009,6";"3,8";"16,0";"12,2";"828,70";"0,0"
"19/12/2024";"2100";"24,7";"25,1";"24,7";"75,0";"75,0";"73,0";"20,0";"20,1";"19,8";"1010,2";"1010,2";"1009,5";"3,5";"8,0";"10,1";"373,00";"0,0"
"19/12/2024";"2200";"24,5";"24,7";"24,5";"76,0";"76,0";"75,0";"20,0";"20,0";"19,9";"1010,0";"1010,6";"1009,7";"3,3";"7,0";"9,3";"72,00";"0,0"
"19/12/2024";"2300";"24,4";"24,5";"24,3";"76,0";"77,0";"76,0";"20,0";"20,1";"19,8";"1010,8";"1010,8";"1010,0";"2,9";"11,0";"8,7";"";"0,0"
"20/12/2024";"0000";"23,9";"24,5";"23,8";"83,0";"83,0";"75,0";"20,9";"20,9";"19,8";"1011,5";"1011,7";"1010,8";"2,8";"1,0";"7,0";"";"1,6"
"20/12/2024";"0100";"23,6";"23,9";"23,6";"86,0";"86,0";"83,0";"21,2";"21,2";"20,8";"1011,7";"1011,7";"1011,1";"1,8";"11,0";"6,7";"";"1,6"
"20/12/2024";"0200";"23,4";"23,6";"23,3";"88,0";"88,0";"86,0";"21,3";"21,3";"21,1";"1011,6";"1011,8";"1011,6";"2,0";"360,0";"5,6";"";"2,4"
"20/12/2024";"0300";"23,3";"23,4";"23,2";"89,0";"89,0";"88,0";"21,4";"21,4";"21,3";"1009,7";"1011,6";"1009,7";"1,7";"24,0";"6,3";"";"1,4"
"20/12/2024";"0400";"23,3";"23,4";"23,2";"88,0";"89,0";"88,0";"21,2";"21,5";"21,2";"1008,8";"1009,7";"1008,7";"2,7";"9,0";"7,6";"";"0,4"
"20/12/2024";"0500";"23,1";"23,3";"23,1";"90,0";"90,0";"88,0";"21,4";"21,5";"21,2";"1007,9";"1008,9";"1007,9";"2,8";"20,0";"7,5";"";"6,4"
"20/12/2024";"0600";"23,3";"23,3";"23,0";"90,0";"91,0";"90,0";"21,6";"21,6";"21,4";"1006,8";"1007,9";"1006,8";"2,1";"354,0";"6,9";"";"0,4"
"20/12/2024";"0700";"23,7";"23,7";"23,3";"89,0";"90,0";"89,0";"21,7";"21,7";"21,6";"1006,6";"1006,8";"1006,3";"2,6";"4,0";"6,0";"";"0,2"
"20/12/2024";"0800";"23,9";"23,9";"23,6";"87,0";"89,0";"87,0";"21,7";"21,7";"21,5";"1006,8";"1006,8";"1006,5";"2,6";"16,0";"7,6";"1,10";"0,0"
"20/12/2024";"0900";"23,9";"23,9";"23,7";"87,0";"88,0";"87,0";"21,6";"21,7";"21,5";"1006,9";"1006,9";"1006,8";"2,3";"6,0";"6,9";"19,10";"0,0"
"20/12/2024";"1000";"24,5";"24,5";"23,9";"78,0";"87,0";"78,0";"20,4";"21,6";"20,3";"1007,0";"1007,0";"1006,7";"3,9";"348,0";"10,0";"611,80";"0,0"
"20/12/2024";"1100";"25,2";"25,2";"24,5";"73,0";"78,0";"73,0";"20,1";"20,6";"20,1";"1006,6";"1007,0";"1006,6";"3,5";"4,0";"9,0";"1290,60";"0,0"
"20/12/2024";"1200";"26,8";"26,8";"25,2";"67,0";"74,0";"67,0";"20,3";"20,6";"20,0";"1006,8";"1006,8";"1006,5";"2,9";"347,0";"7,9";"2205,50";"0,0"
"20/12/2024";"1300";"28,6";"28,6";"26,7";"62,0";"68,0";"60,0";"20,5";"21,2";"19,7";"1006,3";"1006,8";"1006,2";"2,9";"334,0";"6,7";"2388,70";"0,0"
"20/12/2024";"1400";"29,4";"29,6";"28,3";"58,0";"63,0";"57,0";"20,4";"20,6";"19,8";"1006,0";"1006,4";"1005,9";"3,0";"352,0";"8,4";"3305,30";"0,0"
"20/12/2024";"1500";"29,8";"31,0";"29,4";"59,0";"60,0";"53,0";"21,0";"21,4";"20,0";"1005,1";"1006,0";"1005,1";"4,2";"13,0";"10,1";"3685,90";"0,0"
"20/12/2024";"1600";"29,9";"30,1";"29,4";"63,0";"65,0";"60,0";"22,2";"22,7";"21,2";"1004,6";"1005,1";"1004,5";"2,9";"15,0";"10,0";"3619,90";"0,0"
"20/12/2024";"1700";"29,0";"30,0";"28,6";"68,0";"69,0";"62,0";"22,6";"22,7";"21,8";"1004,1";"1004,6";"1004,1";"3,3";"19,0";"12,0";"2851,20";"0,0"
"20/12/2024";"1800";"28,1";"29,3";"27,8";"70,0";"73,0";"66,0";"22,1";"22,8";"22,0";"1004,4";"1004,4";"1003,8";"3,6";"69,0";"10,1";"1579,60";"0,0"
"20/12/2024";"1900";"27,8";"28,7";"27,7";"69,0";"71,0";"67,0";"21,7";"22,6";"21,0";"1004,7";"1004,8";"1004,2";"3,0";"150,0";"8,0";"1202,30";"0,0"
"20/12/2024";"2000";"27,2";"27,8";"27,2";"70,0";"71,0";"68,0";"21,2";"21,9";"21,0";"1005,2";"1005,2";"1004,7";"3,9";"155,0";"8,7";"1032,30";"0,0"
"20/12/2024";"2100";"26,3";"27,2";"26,3";"77,0";"78,0";"70,0";"21,9";"22,2";"21,2";"1005,5";"1005,5";"1005,1";"4,4";"154,0";"9,6";"668,40";"0,0"
"20/12/2024";"2200";"25,7";"26,3";"25,7";"78,0";"78,0";"76,0";"21,6";"21,8";"21,4";"1006,5";"1006,5";"1005,5";"4,4";"152,0";"10,8";"211,40";"0,0"
"20/12/2024";"2300";"25,8";"25,9";"25,6";"72,0";"78,0";"71,0";"20,3";"21,6";"20,0";"1007,9";"1007,9";"1006,5";"4,3";"145,0";"10,8";"3,90";"0,0"
