"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"17/12/2024";"0700";"25,1";"25,4";"25,1";"";"";"";"";"";"";"1008,4";"1008,6";"1008,4";"1,6";"341,0";"3,6";"";"0,0"
"17/12/2024";"0800";"24,7";"25,1";"24,7";"";"";"";"";"";"";"1008,8";"1008,8";"1008,4";"1,6";"337,0";"3,6";"";"0,0"
"17/12/2024";"0900";"24,7";"24,7";"24,6";"";"";"";"";"";"";"1009,3";"1009,3";"1008,8";"1,2";"347,0";"3,1";"";"0,0"
"17/12/2024";"1000";"25,0";"25,0";"24,7";"";"";"";"";"";"";"1010,0";"1010,0";"1009,3";"1,2";"353,0";"3,4";"75,10";"0,0"
"17/12/2024";"1100";"27,1";"27,3";"25,0";"85,0";"";"";"24,3";"";"";"1010,8";"1010,8";"1010,0";"1,2";"5,0";"3,9";"601,20";"0,0"
"17/12/2024";"1200";"28,4";"29,0";"27,1";"78,0";"85,0";"76,0";"24,2";"24,5";"23,8";"1011,3";"1011,3";"1010,8";"1,5";"30,0";"4,9";"1241,40";"0,0"
"17/12/2024";"1300";"30,9";"31,2";"28,4";"67,0";"79,0";"66,0";"24,0";"24,9";"23,9";"1011,4";"1011,5";"1011,2";"3,2";"79,0";"6,6";"2308,70";"0,0"
"17/12/2024";"1400";"31,0";"31,6";"30,4";"65,0";"69,0";"64,0";"23,6";"24,5";"23,3";"1011,4";"1011,5";"1011,3";"3,4";"70,0";"8,4";"2914,60";"0,0"
"17/12/2024";"1500";"31,1";"32,3";"31,0";"64,0";"67,0";"61,0";"23,6";"24,3";"23,3";"1010,9";"1011,5";"1010,9";"4,2";"73,0";"8,5";"3209,20";"0,0"
"17/12/2024";"1600";"31,8";"32,7";"31,0";"60,0";"66,0";"60,0";"23,0";"24,3";"23,0";"1010,1";"1010,9";"1010,0";"3,9";"70,0";"8,5";"2569,70";"0,0"
"17/12/2024";"1700";"32,5";"33,0";"30,9";"57,0";"63,0";"57,0";"23,0";"24,3";"22,7";"1008,7";"1010,1";"1008,6";"4,2";"77,0";"9,2";"2535,80";"0,0"
"17/12/2024";"1800";"32,2";"33,0";"31,4";"58,0";"62,0";"57,0";"22,8";"23,6";"22,7";"1007,6";"1008,7";"1007,6";"4,4";"75,0";"9,8";"2133,60";"0,0"
"17/12/2024";"1900";"31,8";"33,1";"31,5";"60,0";"60,0";"56,0";"23,1";"23,4";"22,6";"1007,3";"1007,6";"1007,3";"4,5";"62,0";"9,7";"1820,90";"0,0"
"17/12/2024";"2000";"31,4";"32,2";"31,2";"60,0";"60,0";"58,0";"22,7";"23,3";"22,5";"1007,6";"1007,7";"1007,3";"4,6";"68,0";"10,3";"1188,50";"0,0"
"17/12/2024";"2100";"30,4";"31,5";"30,4";"64,0";"64,0";"59,0";"22,7";"22,8";"22,4";"1007,6";"1007,7";"1007,3";"3,3";"60,0";"9,8";"377,40";"0,0"
"17/12/2024";"2200";"29,3";"30,4";"29,3";"68,0";"68,0";"64,0";"22,8";"22,8";"22,5";"1008,4";"1008,4";"1007,6";"2,4";"52,0";"7,6";"12,40";"0,0"
"17/12/2024";"2300";"28,5";"29,3";"28,5";"72,0";"72,0";"68,0";"23,1";"23,1";"22,8";"1009,1";"1009,1";"1008,4";"2,3";"45,0";"6,6";"";"0,0"
"18/12/2024";"0000";"28,1";"28,5";"28,1";"76,0";"76,0";"73,0";"23,4";"23,4";"23,1";"1009,8";"1009,8";"1009,1";"2,3";"46,0";"6,3";"";"0,0"
"18/12/2024";"0100";"27,7";"28,1";"27,7";"78,0";"78,0";"76,0";"23,5";"23,5";"23,4";"1010,4";"1010,4";"1009,8";"1,4";"56,0";"5,4";"";"0,0"
"18/12/2024";"0200";"27,2";"27,7";"27,2";"80,0";"80,0";"78,0";"23,5";"23,6";"23,5";"1010,4";"1010,7";"1010,3";"1,4";"44,0";"4,4";"";"0,0"
"18/12/2024";"0300";"27,0";"27,2";"27,0";"82,0";"82,0";"80,0";"23,7";"23,7";"23,5";"1010,2";"1010,4";"1010,2";"1,2";"32,0";"3,4";"";"0,0"
"18/12/2024";"0400";"26,6";"27,0";"26,6";"84,0";"84,0";"82,0";"23,7";"23,8";"23,6";"1009,8";"1010,4";"1009,8";"0,9";"30,0";"3,6";"";"0,0"
"18/12/2024";"0500";"26,3";"26,6";"26,3";"86,0";"86,0";"84,0";"23,8";"23,8";"23,7";"1009,1";"1009,8";"1009,1";"0,7";"19,0";"3,0";"";"0,0"
"18/12/2024";"0600";"25,8";"26,3";"25,8";"89,0";"89,0";"86,0";"23,8";"23,8";"23,7";"1008,6";"1009,1";"1008,6";"0,8";"5,0";"3,1";"";"0,0"
"18/12/2024";"0700";"25,5";"25,8";"25,5";"";"";"";"";"";"";"1008,3";"1008,6";"1008,3";"1,1";"359,0";"3,1";"";"0,0"
"18/12/2024";"0800";"25,3";"25,5";"25,3";"";"";"";"";"";"";"1008,8";"1008,8";"1008,3";"1,1";"349,0";"2,6";"";"0,0"
"18/12/2024";"0900";"25,0";"25,3";"25,0";"";"";"";"";"";"";"1009,4";"1009,4";"1008,8";"1,5";"322,0";"2,8";"";"0,0"
"18/12/2024";"1000";"25,0";"25,0";"24,8";"";"";"";"";"";"";"1009,9";"1009,9";"1009,4";"1,4";"339,0";"2,7";"68,80";"0,0"
"18/12/2024";"1100";"27,3";"27,3";"25,0";"87,0";"";"";"24,8";"";"";"1010,5";"1010,5";"1009,9";"1,3";"356,0";"3,5";"629,60";"0,0"
"18/12/2024";"1200";"29,7";"29,7";"27,3";"74,0";"87,0";"74,0";"24,6";"24,9";"23,9";"1011,4";"1011,4";"1010,5";"1,8";"44,0";"3,8";"1435,00";"0,0"
"18/12/2024";"1300";"30,6";"30,9";"29,5";"65,0";"74,0";"64,0";"23,3";"24,6";"23,2";"1011,5";"1011,6";"1011,3";"2,9";"73,0";"6,8";"2184,60";"0,0"
"18/12/2024";"1400";"31,2";"31,8";"30,3";"65,0";"68,0";"63,0";"23,8";"24,2";"23,2";"1011,4";"1011,6";"1011,4";"3,0";"80,0";"7,5";"2861,30";"0,0"
"18/12/2024";"1500";"32,0";"32,4";"31,0";"60,0";"65,0";"60,0";"23,3";"24,2";"23,0";"1010,7";"1011,4";"1010,6";"3,6";"72,0";"8,4";"3093,40";"0,0"
"18/12/2024";"1600";"32,8";"33,1";"31,5";"57,0";"61,0";"57,0";"23,2";"23,9";"22,8";"1009,8";"1010,7";"1009,7";"3,8";"87,0";"8,0";"2879,40";"0,0"
"18/12/2024";"1700";"32,5";"33,7";"32,1";"56,0";"60,0";"55,0";"22,6";"24,2";"22,5";"1009,1";"1009,9";"1009,1";"4,5";"75,0";"9,4";"3056,40";"0,0"
"18/12/2024";"1800";"32,2";"33,2";"31,9";"59,0";"60,0";"56,0";"23,0";"23,6";"22,3";"1007,9";"1009,1";"1007,8";"3,7";"72,0";"8,7";"2324,00";"0,0"
"18/12/2024";"1900";"31,7";"32,8";"31,4";"62,0";"63,0";"57,0";"23,7";"23,7";"22,7";"1007,8";"1007,9";"1007,6";"2,8";"64,0";"9,2";"1619,20";"0,0"
"18/12/2024";"2000";"31,2";"31,9";"31,1";"61,0";"63,0";"58,0";"22,9";"23,9";"22,2";"1008,1";"1008,1";"1007,8";"3,9";"72,0";"10,0";"697,10";"0,0"
"18/12/2024";"2100";"30,4";"31,3";"30,4";"64,0";"65,0";"61,0";"22,7";"23,4";"22,5";"1008,0";"1008,1";"1007,8";"4,0";"57,0";"8,9";"200,60";"0,0"
"18/12/2024";"2200";"29,6";"30,4";"29,6";"68,0";"68,0";"64,0";"23,0";"23,0";"22,8";"1008,7";"1008,7";"1008,0";"2,9";"55,0";"8,1";"11,00";"0,0"
"18/12/2024";"2300";"28,7";"29,6";"28,7";"73,0";"73,0";"68,0";"23,5";"23,5";"23,0";"1009,3";"1009,3";"1008,7";"2,2";"52,0";"7,1";"";"0,0"
"19/12/2024";"0000";"28,2";"28,7";"28,2";"77,0";"77,0";"73,0";"23,8";"23,8";"23,4";"1009,9";"1009,9";"1009,3";"2,2";"54,0";"6,3";"";"0,0"
"19/12/2024";"0100";"27,7";"28,2";"27,7";"80,0";"80,0";"77,0";"23,9";"23,9";"23,8";"1010,0";"1010,2";"1009,9";"1,9";"43,0";"5,3";"";"0,0"
"19/12/2024";"0200";"27,4";"27,8";"27,4";"80,0";"80,0";"79,0";"23,7";"23,9";"23,7";"1009,7";"1010,0";"1009,6";"1,9";"35,0";"5,8";"";"0,0"
"19/12/2024";"0300";"27,0";"27,4";"27,0";"82,0";"82,0";"80,0";"23,7";"23,7";"23,7";"1009,7";"1009,9";"1009,7";"1,4";"27,0";"5,0";"";"0,0"
"19/12/2024";"0400";"26,7";"27,0";"26,7";"84,0";"84,0";"82,0";"23,8";"23,8";"23,7";"1008,9";"1009,8";"1008,9";"1,3";"26,0";"4,1";"";"0,0"
"19/12/2024";"0500";"26,3";"26,7";"26,3";"86,0";"86,0";"84,0";"23,8";"23,8";"23,8";"1008,3";"1008,9";"1008,3";"1,0";"11,0";"4,1";"";"0,0"
"19/12/2024";"0600";"25,9";"26,3";"25,9";"88,0";"88,0";"86,0";"23,8";"23,8";"23,8";"1008,2";"1008,3";"1008,0";"1,2";"1,0";"3,0";"";"0,0"
"19/12/2024";"0700";"25,6";"26,0";"25,6";"92,0";"92,0";"88,0";"24,2";"24,2";"23,8";"1008,3";"1008,3";"1008,2";"1,4";"359,0";"3,3";"";"0,0"
"19/12/2024";"0800";"25,3";"25,6";"25,3";"";"";"";"";"";"";"1008,7";"1008,7";"1008,3";"1,0";"354,0";"3,3";"";"0,0"
"19/12/2024";"0900";"25,2";"25,4";"25,2";"";"";"";"";"";"";"1009,1";"1009,1";"1008,7";"1,0";"339,0";"2,4";"";"0,0"
"19/12/2024";"1000";"25,6";"25,6";"25,2";"";"";"";"";"";"";"1009,8";"1009,8";"1009,1";"1,0";"1,0";"2,3";"71,00";"0,0"
"19/12/2024";"1100";"27,9";"27,9";"25,6";"84,0";"";"";"24,9";"";"";"1010,2";"1010,2";"1009,8";"1,4";"3,0";"4,4";"690,20";"0,0"
"19/12/2024";"1200";"28,6";"29,1";"27,8";"77,0";"84,0";"76,0";"24,2";"24,9";"24,1";"1010,7";"1010,7";"1010,1";"1,6";"31,0";"5,1";"1256,40";"0,0"
"19/12/2024";"1300";"30,7";"31,5";"28,4";"66,0";"78,0";"65,0";"23,7";"25,2";"23,5";"1010,7";"1010,8";"1010,7";"2,7";"74,0";"5,7";"1905,40";"0,0"
"19/12/2024";"1400";"31,5";"32,0";"30,5";"61,0";"67,0";"60,0";"23,1";"24,2";"22,7";"1010,5";"1010,7";"1010,4";"3,7";"105,0";"8,3";"2916,60";"0,0"
"19/12/2024";"1500";"32,6";"33,0";"30,7";"55,0";"66,0";"55,0";"22,5";"24,0";"22,5";"1010,2";"1010,5";"1010,2";"3,3";"87,0";"8,3";"3188,10";"0,0"
"19/12/2024";"1600";"32,4";"33,5";"31,9";"57,0";"61,0";"55,0";"22,8";"24,4";"22,4";"1009,5";"1010,2";"1009,5";"3,0";"71,0";"8,5";"3390,30";"0,0"
"19/12/2024";"1700";"32,8";"33,6";"32,1";"55,0";"59,0";"54,0";"22,6";"23,5";"22,0";"1008,7";"1009,6";"1008,7";"3,5";"84,0";"8,5";"3083,50";"0,0"
"19/12/2024";"1800";"33,0";"33,9";"32,6";"53,0";"56,0";"51,0";"22,0";"22,9";"21,4";"1007,7";"1008,7";"1007,7";"4,4";"57,0";"8,6";"2645,50";"0,0"
"19/12/2024";"1900";"32,6";"33,7";"32,3";"55,0";"56,0";"52,0";"22,5";"22,8";"21,6";"1007,3";"1007,7";"1007,3";"3,9";"75,0";"8,6";"2044,20";"0,0"
"19/12/2024";"2000";"32,0";"33,1";"31,9";"59,0";"59,0";"53,0";"23,0";"23,0";"21,8";"1007,2";"1007,4";"1007,2";"3,5";"76,0";"8,1";"1311,80";"0,0"
"19/12/2024";"2100";"31,0";"32,1";"31,0";"63,0";"63,0";"58,0";"23,2";"23,3";"22,7";"1007,9";"1008,0";"1007,2";"4,1";"61,0";"8,4";"470,60";"0,0"
"19/12/2024";"2200";"29,9";"31,0";"29,9";"67,0";"67,0";"63,0";"23,1";"23,4";"23,0";"1008,5";"1008,5";"1007,9";"2,5";"58,0";"8,5";"24,10";"0,0"
"19/12/2024";"2300";"29,0";"29,9";"29,0";"72,0";"72,0";"67,0";"23,4";"23,4";"22,9";"1009,0";"1009,0";"1008,4";"3,1";"56,0";"7,7";"";"0,0"
"20/12/2024";"0000";"28,7";"29,0";"28,6";"76,0";"76,0";"72,0";"23,9";"23,9";"23,4";"1009,9";"1009,9";"1009,0";"2,3";"59,0";"6,4";"";"0,0"
"20/12/2024";"0100";"28,1";"28,7";"28,1";"79,0";"79,0";"76,0";"24,1";"24,2";"23,9";"1010,1";"1010,1";"1009,8";"1,7";"48,0";"6,0";"";"0,0"
"20/12/2024";"0200";"27,6";"28,1";"27,6";"80,0";"80,0";"79,0";"23,9";"24,1";"23,9";"1010,0";"1010,1";"1009,9";"2,0";"47,0";"4,9";"";"0,0"
"20/12/2024";"0300";"27,3";"27,6";"27,3";"82,0";"82,0";"80,0";"24,0";"24,0";"23,9";"1009,8";"1010,1";"1009,8";"1,8";"33,0";"5,3";"";"0,0"
"20/12/2024";"0400";"26,9";"27,3";"26,9";"85,0";"85,0";"82,0";"24,1";"24,1";"24,0";"1008,9";"1009,9";"1008,9";"1,4";"32,0";"5,0";"";"0,0"
"20/12/2024";"0500";"26,4";"26,9";"26,4";"87,0";"87,0";"85,0";"24,1";"24,1";"24,1";"1008,5";"1008,9";"1008,5";"1,0";"18,0";"4,3";"";"0,0"
"20/12/2024";"0600";"26,0";"26,4";"26,0";"89,0";"89,0";"87,0";"24,1";"24,1";"24,0";"1008,3";"1008,5";"1008,3";"0,7";"20,0";"3,5";"";"0,0"
"20/12/2024";"0700";"25,7";"26,0";"25,7";"";"";"89,0";"";"26,4";"24,1";"1008,2";"1008,3";"1008,1";"1,0";"3,0";"2,7";"";"0,0"
"20/12/2024";"0800";"25,4";"25,7";"25,4";"";"";"";"";"";"";"1008,3";"1008,4";"1008,1";"1,1";"1,0";"3,1";"";"0,0"
"20/12/2024";"0900";"25,2";"25,4";"25,2";"";"";"";"";"";"";"1008,8";"1008,8";"1008,2";"1,0";"351,0";"2,8";"";"0,0"
"20/12/2024";"1000";"25,7";"25,7";"25,2";"";"";"";"";"";"";"1009,6";"1009,6";"1008,8";"1,0";"12,0";"3,6";"62,30";"0,0"
"20/12/2024";"1100";"26,9";"27,1";"25,7";"87,0";"";"";"24,5";"";"";"1010,2";"1010,2";"1009,6";"1,9";"10,0";"4,9";"649,70";"0,0"
"20/12/2024";"1200";"29,2";"29,7";"26,9";"71,0";"87,0";"71,0";"23,4";"25,0";"23,4";"1010,5";"1010,5";"1010,2";"2,7";"40,0";"7,0";"1569,90";"0,0"
"20/12/2024";"1300";"30,7";"30,8";"29,1";"64,0";"74,0";"63,0";"23,1";"24,3";"23,0";"1010,7";"1010,8";"1010,5";"3,2";"57,0";"8,6";"1667,10";"0,0"
"20/12/2024";"1400";"31,8";"31,9";"30,4";"59,0";"65,0";"58,0";"22,9";"23,5";"22,4";"1010,4";"1010,8";"1010,4";"4,1";"72,0";"8,6";"2947,40";"0,0"
"20/12/2024";"1500";"32,1";"32,6";"31,2";"57,0";"61,0";"55,0";"22,4";"23,2";"22,2";"1009,8";"1010,4";"1009,8";"3,2";"80,0";"8,5";"3348,60";"0,0"
"20/12/2024";"1600";"32,4";"33,3";"31,8";"55,0";"59,0";"54,0";"22,3";"23,3";"22,1";"1009,1";"1009,8";"1009,1";"3,6";"94,0";"7,8";"3440,50";"0,0"
"20/12/2024";"1700";"32,7";"33,8";"32,1";"57,0";"60,0";"51,0";"23,2";"23,8";"22,1";"1008,3";"1009,1";"1008,3";"4,1";"81,0";"8,2";"3197,00";"0,0"
"20/12/2024";"1800";"32,8";"34,0";"32,7";"52,0";"57,0";"48,0";"21,8";"23,7";"20,8";"1007,2";"1008,3";"1007,2";"3,8";"83,0";"10,5";"2729,70";"0,0"
"20/12/2024";"1900";"32,6";"33,9";"32,2";"56,0";"56,0";"50,0";"22,7";"22,7";"21,1";"1006,5";"1007,2";"1006,5";"3,8";"70,0";"10,5";"2075,40";"0,0"
"20/12/2024";"2000";"31,6";"32,9";"31,6";"57,0";"58,0";"54,0";"22,0";"22,9";"21,6";"1006,5";"1006,6";"1006,4";"3,8";"69,0";"9,3";"1331,10";"0,0"
"20/12/2024";"2100";"30,7";"31,9";"30,7";"62,0";"62,0";"56,0";"22,6";"22,7";"21,9";"1006,7";"1006,8";"1006,4";"3,0";"60,0";"8,6";"444,60";"0,0"
"20/12/2024";"2200";"29,5";"30,7";"29,5";"68,0";"68,0";"62,0";"22,9";"23,0";"22,7";"1007,1";"1007,1";"1006,6";"3,2";"52,0";"7,7";"27,60";"0,0"
"20/12/2024";"2300";"28,8";"29,5";"28,8";"71,0";"71,0";"68,0";"23,1";"23,2";"22,9";"1008,3";"1008,3";"1007,1";"2,0";"42,0";"7,3";"";"0,0"
"21/12/2024";"0000";"28,1";"28,8";"28,1";"76,0";"76,0";"71,0";"23,4";"23,5";"23,1";"1009,3";"1009,3";"1008,3";"2,2";"54,0";"5,8";"";"0,0"
"21/12/2024";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/12/2024";"0200";"27,2";"27,6";"27,2";"81,0";"81,0";"79,0";"23,6";"23,7";"23,6";"1009,8";"1009,9";"1009,7";"1,2";"35,0";"5,9";"";"0,0"
"21/12/2024";"0300";"27,0";"27,2";"27,0";"81,0";"81,0";"81,0";"23,6";"23,7";"23,6";"1009,4";"1009,8";"1009,3";"1,5";"35,0";"4,4";"";"0,0"
"21/12/2024";"0400";"26,6";"27,0";"26,6";"84,0";"84,0";"81,0";"23,6";"23,6";"23,5";"1008,8";"1009,5";"1008,8";"0,9";"31,0";"4,1";"";"0,0"
"21/12/2024";"0500";"26,2";"26,6";"26,2";"86,0";"86,0";"84,0";"23,6";"23,6";"23,6";"1008,5";"1008,8";"1008,4";"1,2";"11,0";"3,2";"";"0,0"
"21/12/2024";"0600";"25,7";"26,2";"25,7";"88,0";"88,0";"86,0";"23,6";"23,6";"23,5";"1007,9";"1008,5";"1007,9";"0,8";"21,0";"3,2";"";"0,0"
"21/12/2024";"0700";"25,5";"25,7";"25,5";"90,0";"90,0";"88,0";"23,8";"23,8";"23,6";"1007,9";"1008,0";"1007,8";"1,1";"11,0";"2,6";"";"0,0"
"21/12/2024";"0800";"25,2";"25,5";"25,2";"";"";"";"";"";"";"1007,9";"1007,9";"1007,7";"1,0";"8,0";"2,7";"";"0,0"
"21/12/2024";"0900";"24,8";"25,2";"24,8";"";"";"";"";"";"";"1008,3";"1008,3";"1007,9";"1,2";"5,0";"3,0";"";"0,0"
"21/12/2024";"1000";"25,2";"25,2";"24,7";"";"";"";"";"";"";"1009,2";"1009,2";"1008,3";"1,2";"9,0";"3,2";"82,90";"0,0"
"21/12/2024";"1100";"27,2";"27,2";"25,2";"83,0";"";"";"24,1";"";"";"1010,4";"1010,4";"1009,2";"1,5";"13,0";"3,1";"594,20";"0,0"
"21/12/2024";"1200";"29,2";"29,7";"27,1";"72,0";"83,0";"70,0";"23,6";"24,5";"23,5";"1010,8";"1010,8";"1010,4";"2,4";"53,0";"5,5";"1531,00";"0,0"
"21/12/2024";"1300";"30,7";"31,0";"29,2";"66,0";"72,0";"63,0";"23,5";"24,1";"22,9";"1011,3";"1011,4";"1010,8";"3,9";"72,0";"8,9";"2372,00";"0,0"
"21/12/2024";"1400";"31,5";"32,5";"30,3";"63,0";"66,0";"60,0";"23,5";"24,3";"22,8";"1011,2";"1011,4";"1011,2";"3,0";"88,0";"8,8";"2937,80";"0,0"
"21/12/2024";"1500";"32,4";"33,0";"31,5";"53,0";"63,0";"52,0";"21,6";"23,6";"21,2";"1010,6";"1011,2";"1010,6";"4,5";"80,0";"10,5";"3374,10";"0,0"
"21/12/2024";"1600";"32,9";"33,5";"32,2";"50,0";"56,0";"49,0";"21,0";"22,4";"21,0";"1010,0";"1010,6";"1009,9";"4,2";"74,0";"10,5";"3417,10";"0,0"
"21/12/2024";"1700";"33,2";"34,3";"32,5";"50,0";"51,0";"46,0";"21,2";"21,5";"20,4";"1009,2";"1010,0";"1009,2";"3,6";"90,0";"9,3";"3168,70";"0,0"
"21/12/2024";"1800";"33,0";"33,8";"32,8";"48,0";"51,0";"48,0";"20,6";"21,6";"20,6";"1008,4";"1009,2";"1008,4";"4,2";"77,0";"9,2";"2732,30";"0,0"
"21/12/2024";"1900";"32,8";"34,0";"32,5";"51,0";"52,0";"47,0";"21,4";"21,8";"20,3";"1008,0";"1008,5";"1007,9";"3,7";"71,0";"9,5";"2093,00";"0,0"
"21/12/2024";"2000";"31,7";"33,0";"31,7";"56,0";"58,0";"51,0";"21,9";"22,6";"21,0";"1007,8";"1008,1";"1007,8";"3,9";"77,0";"9,2";"1286,40";"0,0"
"21/12/2024";"2100";"30,7";"31,9";"30,7";"62,0";"62,0";"56,0";"22,7";"22,8";"21,8";"1007,6";"1007,8";"1007,6";"3,4";"62,0";"9,0";"412,50";"0,0"
"21/12/2024";"2200";"29,7";"30,7";"29,7";"66,0";"66,0";"62,0";"22,6";"22,9";"22,2";"1007,8";"1007,8";"1007,6";"2,7";"49,0";"8,4";"29,90";"0,0"
"21/12/2024";"2300";"28,8";"29,7";"28,8";"69,0";"69,0";"66,0";"22,5";"22,8";"22,4";"1008,3";"1008,3";"1007,8";"2,8";"55,0";"7,3";"";"0,0"
"22/12/2024";"0000";"28,0";"28,8";"28,0";"75,0";"75,0";"69,0";"23,1";"23,1";"22,5";"1009,0";"1009,0";"1008,3";"1,9";"57,0";"6,5";"";"0,0"
"22/12/2024";"0100";"27,7";"28,0";"27,7";"78,0";"78,0";"75,0";"23,5";"23,5";"23,1";"1009,1";"1009,1";"1008,9";"2,4";"52,0";"6,4";"";"0,0"
"22/12/2024";"0200";"27,2";"27,7";"27,2";"81,0";"81,0";"78,0";"23,6";"23,6";"23,4";"1009,4";"1009,4";"1009,1";"1,7";"46,0";"5,1";"";"0,0"
"22/12/2024";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/12/2024";"0400";"26,5";"26,9";"26,5";"84,0";"84,0";"83,0";"23,6";"23,7";"23,6";"1009,0";"1009,4";"1008,9";"0,6";"20,0";"3,0";"";"0,0"
"22/12/2024";"0500";"26,1";"26,5";"26,1";"86,0";"86,0";"84,0";"23,6";"23,7";"23,6";"1008,7";"1009,0";"1008,6";"0,8";"13,0";"2,4";"";"0,0"
"22/12/2024";"0600";"25,8";"26,1";"25,8";"88,0";"88,0";"86,0";"23,6";"23,7";"23,6";"1008,5";"1008,7";"1008,5";"0,6";"24,0";"2,7";"";"0,0"
"22/12/2024";"0700";"25,5";"25,8";"25,5";"91,0";"91,0";"88,0";"23,9";"23,9";"23,6";"1008,5";"1008,6";"1008,4";"0,6";"31,0";"1,9";"";"0,0"
"22/12/2024";"0800";"25,4";"25,5";"25,4";"95,0";"95,0";"91,0";"24,5";"24,5";"23,9";"1008,8";"1008,8";"1008,4";"0,8";"1,0";"2,1";"";"0,0"
"22/12/2024";"0900";"25,1";"25,4";"25,1";"";"";"";"";"";"";"1009,3";"1009,3";"1008,7";"0,7";"350,0";"2,6";"";"0,0"
"22/12/2024";"1000";"24,9";"25,1";"24,8";"";"";"";"";"";"";"1010,4";"1010,4";"1009,3";"1,3";"318,0";"2,3";"55,20";"0,0"
"22/12/2024";"1100";"27,1";"27,1";"24,9";"86,0";"";"";"24,5";"";"";"1011,2";"1011,2";"1010,4";"1,4";"356,0";"2,8";"594,10";"0,0"
"22/12/2024";"1200";"30,1";"30,1";"27,1";"73,0";"86,0";"72,0";"24,6";"24,7";"23,8";"1011,5";"1011,6";"1011,2";"2,2";"55,0";"4,8";"1468,20";"0,0"
"22/12/2024";"1300";"31,0";"31,5";"29,7";"64,0";"72,0";"63,0";"23,4";"24,1";"23,1";"1011,8";"1011,9";"1011,5";"3,5";"79,0";"7,5";"2363,30";"0,0"
"22/12/2024";"1400";"31,3";"31,6";"30,6";"63,0";"66,0";"62,0";"23,5";"23,9";"23,1";"1011,5";"1011,8";"1011,4";"4,2";"68,0";"10,0";"2939,70";"0,0"
"22/12/2024";"1500";"32,1";"32,7";"31,3";"57,0";"63,0";"57,0";"22,6";"23,8";"22,5";"1010,7";"1011,5";"1010,7";"4,3";"78,0";"9,9";"3330,00";"0,0"
"22/12/2024";"1600";"33,3";"33,5";"31,9";"51,0";"59,0";"51,0";"21,9";"23,4";"21,8";"1010,0";"1010,7";"1010,0";"3,8";"72,0";"8,9";"3407,00";"0,0"
"22/12/2024";"1700";"33,3";"33,8";"32,7";"51,0";"53,0";"49,0";"21,8";"22,5";"21,2";"1009,1";"1010,0";"1009,1";"3,8";"69,0";"9,5";"3179,40";"0,0"
"22/12/2024";"1800";"31,8";"33,7";"31,8";"57,0";"58,0";"49,0";"22,2";"22,8";"21,4";"1008,3";"1009,1";"1008,3";"3,2";"95,0";"9,2";"1748,10";"0,0"
"22/12/2024";"1900";"32,0";"33,2";"31,8";"58,0";"58,0";"53,0";"22,7";"22,7";"21,6";"1007,4";"1008,3";"1007,4";"4,7";"73,0";"8,9";"1717,10";"0,0"
"22/12/2024";"2000";"30,4";"32,5";"30,4";"64,0";"64,0";"55,0";"22,9";"23,0";"21,9";"1007,6";"1007,6";"1007,3";"4,4";"95,0";"9,5";"949,00";"0,0"
"22/12/2024";"2100";"30,3";"31,1";"30,3";"64,0";"65,0";"58,0";"22,8";"23,4";"21,9";"1007,7";"1007,8";"1007,5";"3,1";"79,0";"9,2";"279,60";"0,0"
"22/12/2024";"2200";"30,0";"30,3";"30,0";"63,0";"68,0";"62,0";"22,3";"23,6";"22,0";"1008,2";"1008,2";"1007,7";"3,4";"68,0";"8,0";"19,00";"0,0"
"22/12/2024";"2300";"29,2";"30,0";"29,2";"69,0";"69,0";"63,0";"22,9";"22,9";"22,4";"1008,9";"1008,9";"1008,2";"2,5";"55,0";"7,3";"";"0,0"
"23/12/2024";"0000";"28,4";"29,2";"28,4";"74,0";"74,0";"69,0";"23,3";"23,3";"22,9";"1009,8";"1009,8";"1008,9";"2,0";"55,0";"5,9";"";"0,0"
"23/12/2024";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/12/2024";"0200";"27,7";"27,9";"27,7";"80,0";"81,0";"79,0";"23,9";"24,1";"23,9";"1010,3";"1010,4";"1010,3";"1,2";"27,0";"3,9";"";"0,0"
"23/12/2024";"0300";"27,4";"27,7";"27,4";"81,0";"81,0";"80,0";"23,9";"23,9";"23,8";"1010,2";"1010,3";"1010,2";"1,1";"16,0";"4,7";"";"0,0"
"23/12/2024";"0400";"27,0";"27,4";"27,0";"83,0";"83,0";"81,0";"23,8";"23,9";"23,8";"1009,6";"1010,2";"1009,6";"1,3";"9,0";"4,6";"";"0,0"
"23/12/2024";"0500";"26,4";"27,0";"26,4";"85,0";"85,0";"83,0";"23,7";"23,8";"23,7";"1009,0";"1009,6";"1008,9";"1,2";"357,0";"3,8";"";"0,0"
